"2008-02-23-12:00" 10 200 6 960.5 86 3.2
"2008-02-24-12:00" 4 310 4 982.5 45 -3.4
"2008-02-25-12:00" 10 230 2 975.8 92 1.6
"2008-02-26-12:00" 6 280 4 975.6 79 1.3
"2008-02-27-12:00" 8 180 2 982.9 74 3
"2008-02-28-12:00" 10 210 3 976.5 90 3.5
"2008-02-29-12:00" 4 270 4 976.8 64 1.8
"2008-03-01-12:00" 10 240 2 977.6 90 0.5
"2008-03-02-12:00" 10 140 4 963.8 90 1.2
"2008-03-03-12:00" 4 170 4 967.1 64 4.3
"2008-03-04-12:00" 8 230 2 975 75 2.2
"2008-03-05-12:00" 8 270 2 979.7 83 -0.8
"2008-03-06-12:00" 5 250 5 990.4 44 0.2
"2008-03-07-12:00" 10 220 3 981.7 93 -0.2
"2008-03-08-12:00" 9 310 5 989.6 68 -0.1
"2008-03-09-12:00" 10 0 0 1000.2 45 -0.5
"2008-03-10-12:00" 0 110 2 1002.2 59 0.4
"2008-03-11-12:00" 10 140 1 1001.5 79 -3.3
"2008-03-12-12:00" 8 130 2 991.1 70 0.7
"2008-03-13-12:00" 10 190 3 985.3 91 2.5
"2008-03-14-12:00" 10 170 1 985.8 94 1.9
"2008-03-15-12:00" 10 140 3 985.7 89 2.2
"2008-03-16-12:00" 4 80 1 979.7 66 2.8
"2008-03-17-12:00" 9 310 2 979.8 78 2
"2008-03-18-12:00" 10 90 2 979 62 3.1
"2008-03-19-12:00" 10 130 2 979.7 88 2.7
"2008-03-20-12:00" 5 220 4 971.7 74 1.3
"2008-03-21-12:00" 6 200 2 977.8 53 1.3
"2008-03-22-12:00" 0 300 2 985.9 47 1.4
"2008-03-23-12:00" 10 150 4 986.9 55 2.8
"2008-03-24-12:00" 1 200 2 984.8 61 7.1
"2008-03-25-12:00" 10 130 5 980.1 76 8.1
"2008-03-26-12:00" 10 140 1 975.3 86 6.7
"2008-03-27-12:00" 8 140 4 984.3 69 6.5
"2008-03-28-12:00" 4 230 2 1005.6 37 6.9
"2008-03-29-12:00" 4 320 2 1014.3 39 6.6
"2008-03-30-12:00" 0 40 4 1016 32 7.2
"2008-03-31-12:00" 0 10 3 1010.2 26 8.1
"2008-04-01-12:00" 0 30 5 1007.9 20 11.1
"2008-04-02-12:00" 0 90 1 1002.3 42 12.4
"2008-04-03-12:00" 0 60 4 1000.4 12 14.9
"2008-04-04-12:00" 4 120 3 995.4 15 15.1
"2008-04-05-12:00" 0 340 1 993.1 26 16.5
"2008-04-06-12:00" 3 160 1 999 36 19.3
"2008-04-07-12:00" 4 150 2 1000.2 35 18.6
"2008-04-08-12:00" 3 180 4 997.2 24 20.2
"2008-04-09-12:00" 10 200 3 992.5 40 17.5
"2008-04-10-12:00" 5 180 2 995.5 41 18.7
"2008-04-11-12:00" 5 180 3 992.9 40 19.4
"2008-04-12-12:00" 3 300 2 992.2 46 18.7
"2008-04-13-12:00" 3 70 2 996.4 33 13.8
"2008-04-14-12:00" 10 90 8 987.7 65 3.3
"2008-04-15-12:00" 0 90 3 1000.1 17 7.6
"2008-04-16-12:00" 0 110 3 1008.2 22 7.8
"2008-04-17-12:00" 0 130 3 1003.6 23 10.6
"2008-04-18-12:00" 10 140 4 994.4 89 5
"2008-04-19-12:00" 10 200 4 991.1 82 10
"2008-04-20-12:00" 8 130 2 993.4 90 10
"2008-04-21-12:00" 5 180 3 989.9 42 18
"2008-04-22-12:00" 10 330 4 990.2 92 4.2
"2008-04-23-12:00" 0 290 3 996.3 35 8.5
"2008-04-24-12:00" 0 330 4 993.2 21 9.9
"2008-04-25-12:00" 4 320 4 998.3 28 12
"2008-04-26-12:00" 3 300 2 1002.2 34 12
