"2004-11-24-12:00" 350 1 0 1008.6 89 -11
"2004-11-25-12:00" 310 2 0 998.5 72 -9.7
"2004-11-26-12:00" 270 3 10 984.8 89 -10.6
"2004-11-27-12:00" 250 2 8 979.7 90 -6.9
"2004-11-28-12:00" 330 2 9 986.6 83 -11.5
"2004-11-29-12:00" 300 3 3 997.8 83 -13.2
"2004-11-30-12:00" 280 1 0 1003.6 83 -13.2
"2004-12-01-12:00" 150 1 4 1003.3 83 -13
"2004-12-02-12:00" 250 2 9 992.6 94 -3
"2004-12-03-12:00" 140 1 8 982.3 91 -5.9
"2004-12-04-12:00" 310 3 10 990.6 78 -6.4
"2004-12-05-12:00" 0 0 9 992.5 85 -8.3
"2004-12-06-12:00" 130 3 9 988.5 91 -5.7
"2004-12-07-12:00" 0 0 10 989.6 100 0.3
"2004-12-08-12:00" 230 2 10 985.7 98 0.9
"2004-12-09-12:00" 280 1 10 986 100 0.6
"2004-12-10-12:00" 350 2 10 993.9 87 -6.6
"2004-12-11-12:00" 330 1 0 999.1 83 -12.3
"2004-12-12-12:00" 180 3 10 988.9 87 -6.9
"2004-12-13-12:00" 20 2 10 992 87 -6.8
"2004-12-14-12:00" 10 3 10 1005.3 86 -9.7
"2004-12-15-12:00" 250 2 8 1005.4 89 -12
"2004-12-16-12:00" 200 3 1 988 57 -6
"2004-12-17-12:00" 270 1 10 992.3 91 -0.4
"2004-12-18-12:00" 190 2 10 992.4 87 -3.4
"2004-12-19-12:00" 220 3 10 990.5 80 1.9
"2004-12-20-12:00" 180 3 10 995.4 77 -2.7
"2004-12-21-12:00" 0 0 8 999.6 93 -4.1
"2004-12-22-12:00" 90 1 10 998 87 -9
"2004-12-23-12:00" 230 1 3 995.8 84 -8.8
"2004-12-24-12:00" 150 2 8 991.2 83 -10.7
"2004-12-25-12:00" 170 2 8 990.5 86 -4.7
"2004-12-26-12:00" 190 1 10 996.5 85 0.8
"2004-12-27-12:00" 260 1 10 998.5 100 0.4
"2004-12-28-12:00" 80 2 10 994.7 92 -0.8
"2004-12-29-12:00" 40 1 10 1000.2 93 -6.7
"2004-12-30-12:00" 290 1 10 1008 89 -10.3
"2004-12-31-12:00" 220 3 10 994.2 83 -11
"2005-01-01-12:00" 2 270 8 994.3 71 -0.6
"2005-01-02-12:00" 1 230 10 996 97 -5.6
"2005-01-03-12:00" 2 170 10 988.2 95 -2.4
"2005-01-04-12:00" 1 200 10 989.3 96 -1.5
"2005-01-05-12:00" 3 200 10 989.4 87 -1.1
"2005-01-06-12:00" 2 190 9 982.7 92 -1
"2005-01-07-12:00" 1 270 6 992.5 79 -4.7
"2005-01-08-12:00" 3 290 4 973 94 2.4
"2005-01-09-12:00" 3 250 10 969.8 89 3.1
"2005-01-10-12:00" 2 290 10 972.6 98 0.4
"2005-01-11-12:00" 1 180 9 984.8 73 -3.9
"2005-01-12-12:00" 3 310 10 988 94 1.4
"2005-01-13-12:00" 2 230 9 995.1 76 2
"2005-01-14-12:00" 1 220 10 995.3 92 1.8
"2005-01-15-12:00" 1 270 10 997.3 96 0.6
"2005-01-16-12:00" 3 270 9 1001.7 83 -5.6
"2005-01-17-12:00" 3 200 10 1002.6 86 -5.5
"2005-01-18-12:00" 1 210 10 1000.4 89 -1.4
"2005-01-19-12:00" 1 260 6 1003.4 80 -4.1
"2005-01-20-12:00" 2 190 10 1002.1 93 -3.9
"2005-01-21-12:00" 4 140 10 993.5 88 -6.1
"2005-01-22-12:00" 7 150 8 990.6 78 -1.4
"2005-01-23-12:00" 6 120 0 995 65 -7.2
"2005-01-24-12:00" 3 130 10 1004.5 81 -8.9
"2005-01-25-12:00" 4 130 0 1017.4 46 -10.3
"2005-01-26-12:00" 4 120 8 1022.7 56 -14.6
"2005-01-27-12:00" 5 120 10 1020.4 61 -16.1
"2005-01-28-12:00" 5 130 10 1018.5 62 -16
"2005-01-29-12:00" 4 140 4 1018.3 78 -14
"2005-01-30-12:00" 5 120 10 1012.8 73 -12.3
